filename,filepath,ingredient_type,ingredient_name,freshness_label
0149.png,data/fruit/apple/FreshApple/0149.png,fruit,apple,fresh
0808.png,data/fruit/apple/FreshApple/0808.png,fruit,apple,fresh
0834.png,data/fruit/apple/FreshApple/0834.png,fruit,apple,fresh
0820.png,data/fruit/apple/FreshApple/0820.png,fruit,apple,fresh
0001.png,data/fruit/apple/FreshApple/0001.png,fruit,apple,fresh
0767.png,data/fruit/apple/FreshApple/0767.png,fruit,apple,fresh
0773.png,data/fruit/apple/FreshApple/0773.png,fruit,apple,fresh
0015.png,data/fruit/apple/FreshApple/0015.png,fruit,apple,fresh
0983.png,data/fruit/apple/FreshApple/0983.png,fruit,apple,fresh
0997.png,data/fruit/apple/FreshApple/0997.png,fruit,apple,fresh
0029.png,data/fruit/apple/FreshApple/0029.png,fruit,apple,fresh
0968.png,data/fruit/apple/FreshApple/0968.png,fruit,apple,fresh
0940.png,data/fruit/apple/FreshApple/0940.png,fruit,apple,fresh
0798.png,data/fruit/apple/FreshApple/0798.png,fruit,apple,fresh
0954.png,data/fruit/apple/FreshApple/0954.png,fruit,apple,fresh
0565.png,data/fruit/apple/FreshApple/0565.png,fruit,apple,fresh
0203.png,data/fruit/apple/FreshApple/0203.png,fruit,apple,fresh
0217.png,data/fruit/apple/FreshApple/0217.png,fruit,apple,fresh
0571.png,data/fruit/apple/FreshApple/0571.png,fruit,apple,fresh
0559.png,data/fruit/apple/FreshApple/0559.png,fruit,apple,fresh
0598.png,data/fruit/apple/FreshApple/0598.png,fruit,apple,fresh
0229.png,data/fruit/apple/FreshApple/0229.png,fruit,apple,fresh
0201.png,data/fruit/apple/FreshApple/0201.png,fruit,apple,fresh
0567.png,data/fruit/apple/FreshApple/0567.png,fruit,apple,fresh
0573.png,data/fruit/apple/FreshApple/0573.png,fruit,apple,fresh
0215.png,data/fruit/apple/FreshApple/0215.png,fruit,apple,fresh
0942.png,data/fruit/apple/FreshApple/0942.png,fruit,apple,fresh
0956.png,data/fruit/apple/FreshApple/0956.png,fruit,apple,fresh
0981.png,data/fruit/apple/FreshApple/0981.png,fruit,apple,fresh
0759.png,data/fruit/apple/FreshApple/0759.png,fruit,apple,fresh
0995.png,data/fruit/apple/FreshApple/0995.png,fruit,apple,fresh
0765.png,data/fruit/apple/FreshApple/0765.png,fruit,apple,fresh
0003.png,data/fruit/apple/FreshApple/0003.png,fruit,apple,fresh
0017.png,data/fruit/apple/FreshApple/0017.png,fruit,apple,fresh
0771.png,data/fruit/apple/FreshApple/0771.png,fruit,apple,fresh
0836.png,data/fruit/apple/FreshApple/0836.png,fruit,apple,fresh
0188.png,data/fruit/apple/FreshApple/0188.png,fruit,apple,fresh
0822.png,data/fruit/apple/FreshApple/0822.png,fruit,apple,fresh
0639.png,data/fruit/apple/FreshApple/0639.png,fruit,apple,fresh
0611.png,data/fruit/apple/FreshApple/0611.png,fruit,apple,fresh
0177.png,data/fruit/apple/FreshApple/0177.png,fruit,apple,fresh
0163.png,data/fruit/apple/FreshApple/0163.png,fruit,apple,fresh
0605.png,data/fruit/apple/FreshApple/0605.png,fruit,apple,fresh
0349.png,data/fruit/apple/FreshApple/0349.png,fruit,apple,fresh
0375.png,data/fruit/apple/FreshApple/0375.png,fruit,apple,fresh
0413.png,data/fruit/apple/FreshApple/0413.png,fruit,apple,fresh
0407.png,data/fruit/apple/FreshApple/0407.png,fruit,apple,fresh
0361.png,data/fruit/apple/FreshApple/0361.png,fruit,apple,fresh
0406.png,data/fruit/apple/FreshApple/0406.png,fruit,apple,fresh
0360.png,data/fruit/apple/FreshApple/0360.png,fruit,apple,fresh
0374.png,data/fruit/apple/FreshApple/0374.png,fruit,apple,fresh
0412.png,data/fruit/apple/FreshApple/0412.png,fruit,apple,fresh
0348.png,data/fruit/apple/FreshApple/0348.png,fruit,apple,fresh
0162.png,data/fruit/apple/FreshApple/0162.png,fruit,apple,fresh
0604.png,data/fruit/apple/FreshApple/0604.png,fruit,apple,fresh
0610.png,data/fruit/apple/FreshApple/0610.png,fruit,apple,fresh
0176.png,data/fruit/apple/FreshApple/0176.png,fruit,apple,fresh
0638.png,data/fruit/apple/FreshApple/0638.png,fruit,apple,fresh
0823.png,data/fruit/apple/FreshApple/0823.png,fruit,apple,fresh
0837.png,data/fruit/apple/FreshApple/0837.png,fruit,apple,fresh
0189.png,data/fruit/apple/FreshApple/0189.png,fruit,apple,fresh
0016.png,data/fruit/apple/FreshApple/0016.png,fruit,apple,fresh
0770.png,data/fruit/apple/FreshApple/0770.png,fruit,apple,fresh
0764.png,data/fruit/apple/FreshApple/0764.png,fruit,apple,fresh
0002.png,data/fruit/apple/FreshApple/0002.png,fruit,apple,fresh
0994.png,data/fruit/apple/FreshApple/0994.png,fruit,apple,fresh
0758.png,data/fruit/apple/FreshApple/0758.png,fruit,apple,fresh
0980.png,data/fruit/apple/FreshApple/0980.png,fruit,apple,fresh
0957.png,data/fruit/apple/FreshApple/0957.png,fruit,apple,fresh
0943.png,data/fruit/apple/FreshApple/0943.png,fruit,apple,fresh
0572.png,data/fruit/apple/FreshApple/0572.png,fruit,apple,fresh
0214.png,data/fruit/apple/FreshApple/0214.png,fruit,apple,fresh
0200.png,data/fruit/apple/FreshApple/0200.png,fruit,apple,fresh
0566.png,data/fruit/apple/FreshApple/0566.png,fruit,apple,fresh
0228.png,data/fruit/apple/FreshApple/0228.png,fruit,apple,fresh
0599.png,data/fruit/apple/FreshApple/0599.png,fruit,apple,fresh
0580.png,data/fruit/apple/FreshApple/0580.png,fruit,apple,fresh
0594.png,data/fruit/apple/FreshApple/0594.png,fruit,apple,fresh
0543.png,data/fruit/apple/FreshApple/0543.png,fruit,apple,fresh
0225.png,data/fruit/apple/FreshApple/0225.png,fruit,apple,fresh
0231.png,data/fruit/apple/FreshApple/0231.png,fruit,apple,fresh
0557.png,data/fruit/apple/FreshApple/0557.png,fruit,apple,fresh
0219.png,data/fruit/apple/FreshApple/0219.png,fruit,apple,fresh
0782.png,data/fruit/apple/FreshApple/0782.png,fruit,apple,fresh
0796.png,data/fruit/apple/FreshApple/0796.png,fruit,apple,fresh
0966.png,data/fruit/apple/FreshApple/0966.png,fruit,apple,fresh
0972.png,data/fruit/apple/FreshApple/0972.png,fruit,apple,fresh
0027.png,data/fruit/apple/FreshApple/0027.png,fruit,apple,fresh
0999.png,data/fruit/apple/FreshApple/0999.png,fruit,apple,fresh
0741.png,data/fruit/apple/FreshApple/0741.png,fruit,apple,fresh
0755.png,data/fruit/apple/FreshApple/0755.png,fruit,apple,fresh
0033.png,data/fruit/apple/FreshApple/0033.png,fruit,apple,fresh
0769.png,data/fruit/apple/FreshApple/0769.png,fruit,apple,fresh
0190.png,data/fruit/apple/FreshApple/0190.png,fruit,apple,fresh
0184.png,data/fruit/apple/FreshApple/0184.png,fruit,apple,fresh
0812.png,data/fruit/apple/FreshApple/0812.png,fruit,apple,fresh
0806.png,data/fruit/apple/FreshApple/0806.png,fruit,apple,fresh
0153.png,data/fruit/apple/FreshApple/0153.png,fruit,apple,fresh
0635.png,data/fruit/apple/FreshApple/0635.png,fruit,apple,fresh
0621.png,data/fruit/apple/FreshApple/0621.png,fruit,apple,fresh
0147.png,data/fruit/apple/FreshApple/0147.png,fruit,apple,fresh
0609.png,data/fruit/apple/FreshApple/0609.png,fruit,apple,fresh
0392.png,data/fruit/apple/FreshApple/0392.png,fruit,apple,fresh
0386.png,data/fruit/apple/FreshApple/0386.png,fruit,apple,fresh
0437.png,data/fruit/apple/FreshApple/0437.png,fruit,apple,fresh
0351.png,data/fruit/apple/FreshApple/0351.png,fruit,apple,fresh
0345.png,data/fruit/apple/FreshApple/0345.png,fruit,apple,fresh
0423.png,data/fruit/apple/FreshApple/0423.png,fruit,apple,fresh
0379.png,data/fruit/apple/FreshApple/0379.png,fruit,apple,fresh
0378.png,data/fruit/apple/FreshApple/0378.png,fruit,apple,fresh
0344.png,data/fruit/apple/FreshApple/0344.png,fruit,apple,fresh
0422.png,data/fruit/apple/FreshApple/0422.png,fruit,apple,fresh
0436.png,data/fruit/apple/FreshApple/0436.png,fruit,apple,fresh
0350.png,data/fruit/apple/FreshApple/0350.png,fruit,apple,fresh
0387.png,data/fruit/apple/FreshApple/0387.png,fruit,apple,fresh
0393.png,data/fruit/apple/FreshApple/0393.png,fruit,apple,fresh
0608.png,data/fruit/apple/FreshApple/0608.png,fruit,apple,fresh
0620.png,data/fruit/apple/FreshApple/0620.png,fruit,apple,fresh
0146.png,data/fruit/apple/FreshApple/0146.png,fruit,apple,fresh
0152.png,data/fruit/apple/FreshApple/0152.png,fruit,apple,fresh
0634.png,data/fruit/apple/FreshApple/0634.png,fruit,apple,fresh
0807.png,data/fruit/apple/FreshApple/0807.png,fruit,apple,fresh
0813.png,data/fruit/apple/FreshApple/0813.png,fruit,apple,fresh
0185.png,data/fruit/apple/FreshApple/0185.png,fruit,apple,fresh
0191.png,data/fruit/apple/FreshApple/0191.png,fruit,apple,fresh
0768.png,data/fruit/apple/FreshApple/0768.png,fruit,apple,fresh
0754.png,data/fruit/apple/FreshApple/0754.png,fruit,apple,fresh
0032.png,data/fruit/apple/FreshApple/0032.png,fruit,apple,fresh
0026.png,data/fruit/apple/FreshApple/0026.png,fruit,apple,fresh
0740.png,data/fruit/apple/FreshApple/0740.png,fruit,apple,fresh
0998.png,data/fruit/apple/FreshApple/0998.png,fruit,apple,fresh
0973.png,data/fruit/apple/FreshApple/0973.png,fruit,apple,fresh
0967.png,data/fruit/apple/FreshApple/0967.png,fruit,apple,fresh
0797.png,data/fruit/apple/FreshApple/0797.png,fruit,apple,fresh
0783.png,data/fruit/apple/FreshApple/0783.png,fruit,apple,fresh
0218.png,data/fruit/apple/FreshApple/0218.png,fruit,apple,fresh
0230.png,data/fruit/apple/FreshApple/0230.png,fruit,apple,fresh
0556.png,data/fruit/apple/FreshApple/0556.png,fruit,apple,fresh
0542.png,data/fruit/apple/FreshApple/0542.png,fruit,apple,fresh
0224.png,data/fruit/apple/FreshApple/0224.png,fruit,apple,fresh
0595.png,data/fruit/apple/FreshApple/0595.png,fruit,apple,fresh
0581.png,data/fruit/apple/FreshApple/0581.png,fruit,apple,fresh
0597.png,data/fruit/apple/FreshApple/0597.png,fruit,apple,fresh
0583.png,data/fruit/apple/FreshApple/0583.png,fruit,apple,fresh
0554.png,data/fruit/apple/FreshApple/0554.png,fruit,apple,fresh
0232.png,data/fruit/apple/FreshApple/0232.png,fruit,apple,fresh
0226.png,data/fruit/apple/FreshApple/0226.png,fruit,apple,fresh
0540.png,data/fruit/apple/FreshApple/0540.png,fruit,apple,fresh
0568.png,data/fruit/apple/FreshApple/0568.png,fruit,apple,fresh
0795.png,data/fruit/apple/FreshApple/0795.png,fruit,apple,fresh
0781.png,data/fruit/apple/FreshApple/0781.png,fruit,apple,fresh
0959.png,data/fruit/apple/FreshApple/0959.png,fruit,apple,fresh
0971.png,data/fruit/apple/FreshApple/0971.png,fruit,apple,fresh
0965.png,data/fruit/apple/FreshApple/0965.png,fruit,apple,fresh
0030.png,data/fruit/apple/FreshApple/0030.png,fruit,apple,fresh
0756.png,data/fruit/apple/FreshApple/0756.png,fruit,apple,fresh
0742.png,data/fruit/apple/FreshApple/0742.png,fruit,apple,fresh
0024.png,data/fruit/apple/FreshApple/0024.png,fruit,apple,fresh
0018.png,data/fruit/apple/FreshApple/0018.png,fruit,apple,fresh
0187.png,data/fruit/apple/FreshApple/0187.png,fruit,apple,fresh
0839.png,data/fruit/apple/FreshApple/0839.png,fruit,apple,fresh
0193.png,data/fruit/apple/FreshApple/0193.png,fruit,apple,fresh
0805.png,data/fruit/apple/FreshApple/0805.png,fruit,apple,fresh
0811.png,data/fruit/apple/FreshApple/0811.png,fruit,apple,fresh
0144.png,data/fruit/apple/FreshApple/0144.png,fruit,apple,fresh
0622.png,data/fruit/apple/FreshApple/0622.png,fruit,apple,fresh
0636.png,data/fruit/apple/FreshApple/0636.png,fruit,apple,fresh
0150.png,data/fruit/apple/FreshApple/0150.png,fruit,apple,fresh
0178.png,data/fruit/apple/FreshApple/0178.png,fruit,apple,fresh
0385.png,data/fruit/apple/FreshApple/0385.png,fruit,apple,fresh
0391.png,data/fruit/apple/FreshApple/0391.png,fruit,apple,fresh
0420.png,data/fruit/apple/FreshApple/0420.png,fruit,apple,fresh
0346.png,data/fruit/apple/FreshApple/0346.png,fruit,apple,fresh
0352.png,data/fruit/apple/FreshApple/0352.png,fruit,apple,fresh
0434.png,data/fruit/apple/FreshApple/0434.png,fruit,apple,fresh
0408.png,data/fruit/apple/FreshApple/0408.png,fruit,apple,fresh
0409.png,data/fruit/apple/FreshApple/0409.png,fruit,apple,fresh
0353.png,data/fruit/apple/FreshApple/0353.png,fruit,apple,fresh
0435.png,data/fruit/apple/FreshApple/0435.png,fruit,apple,fresh
0421.png,data/fruit/apple/FreshApple/0421.png,fruit,apple,fresh
0347.png,data/fruit/apple/FreshApple/0347.png,fruit,apple,fresh
0390.png,data/fruit/apple/FreshApple/0390.png,fruit,apple,fresh
0384.png,data/fruit/apple/FreshApple/0384.png,fruit,apple,fresh
0179.png,data/fruit/apple/FreshApple/0179.png,fruit,apple,fresh
0637.png,data/fruit/apple/FreshApple/0637.png,fruit,apple,fresh
0151.png,data/fruit/apple/FreshApple/0151.png,fruit,apple,fresh
0145.png,data/fruit/apple/FreshApple/0145.png,fruit,apple,fresh
0623.png,data/fruit/apple/FreshApple/0623.png,fruit,apple,fresh
0810.png,data/fruit/apple/FreshApple/0810.png,fruit,apple,fresh
0804.png,data/fruit/apple/FreshApple/0804.png,fruit,apple,fresh
0192.png,data/fruit/apple/FreshApple/0192.png,fruit,apple,fresh
0186.png,data/fruit/apple/FreshApple/0186.png,fruit,apple,fresh
0838.png,data/fruit/apple/FreshApple/0838.png,fruit,apple,fresh
0019.png,data/fruit/apple/FreshApple/0019.png,fruit,apple,fresh
0743.png,data/fruit/apple/FreshApple/0743.png,fruit,apple,fresh
0025.png,data/fruit/apple/FreshApple/0025.png,fruit,apple,fresh
0031.png,data/fruit/apple/FreshApple/0031.png,fruit,apple,fresh
0757.png,data/fruit/apple/FreshApple/0757.png,fruit,apple,fresh
0964.png,data/fruit/apple/FreshApple/0964.png,fruit,apple,fresh
0970.png,data/fruit/apple/FreshApple/0970.png,fruit,apple,fresh
0958.png,data/fruit/apple/FreshApple/0958.png,fruit,apple,fresh
0780.png,data/fruit/apple/FreshApple/0780.png,fruit,apple,fresh
0794.png,data/fruit/apple/FreshApple/0794.png,fruit,apple,fresh
0569.png,data/fruit/apple/FreshApple/0569.png,fruit,apple,fresh
0227.png,data/fruit/apple/FreshApple/0227.png,fruit,apple,fresh
0541.png,data/fruit/apple/FreshApple/0541.png,fruit,apple,fresh
0555.png,data/fruit/apple/FreshApple/0555.png,fruit,apple,fresh
0233.png,data/fruit/apple/FreshApple/0233.png,fruit,apple,fresh
0582.png,data/fruit/apple/FreshApple/0582.png,fruit,apple,fresh
0596.png,data/fruit/apple/FreshApple/0596.png,fruit,apple,fresh
0592.png,data/fruit/apple/FreshApple/0592.png,fruit,apple,fresh
0586.png,data/fruit/apple/FreshApple/0586.png,fruit,apple,fresh
0579.png,data/fruit/apple/FreshApple/0579.png,fruit,apple,fresh
0237.png,data/fruit/apple/FreshApple/0237.png,fruit,apple,fresh
0551.png,data/fruit/apple/FreshApple/0551.png,fruit,apple,fresh
0545.png,data/fruit/apple/FreshApple/0545.png,fruit,apple,fresh
0223.png,data/fruit/apple/FreshApple/0223.png,fruit,apple,fresh
0974.png,data/fruit/apple/FreshApple/0974.png,fruit,apple,fresh
0960.png,data/fruit/apple/FreshApple/0960.png,fruit,apple,fresh
0790.png,data/fruit/apple/FreshApple/0790.png,fruit,apple,fresh
0948.png,data/fruit/apple/FreshApple/0948.png,fruit,apple,fresh
0784.png,data/fruit/apple/FreshApple/0784.png,fruit,apple,fresh
0009.png,data/fruit/apple/FreshApple/0009.png,fruit,apple,fresh
0753.png,data/fruit/apple/FreshApple/0753.png,fruit,apple,fresh
0035.png,data/fruit/apple/FreshApple/0035.png,fruit,apple,fresh
0021.png,data/fruit/apple/FreshApple/0021.png,fruit,apple,fresh
0747.png,data/fruit/apple/FreshApple/0747.png,fruit,apple,fresh
0800.png,data/fruit/apple/FreshApple/0800.png,fruit,apple,fresh
0814.png,data/fruit/apple/FreshApple/0814.png,fruit,apple,fresh
0182.png,data/fruit/apple/FreshApple/0182.png,fruit,apple,fresh
0196.png,data/fruit/apple/FreshApple/0196.png,fruit,apple,fresh
0828.png,data/fruit/apple/FreshApple/0828.png,fruit,apple,fresh
0169.png,data/fruit/apple/FreshApple/0169.png,fruit,apple,fresh
0627.png,data/fruit/apple/FreshApple/0627.png,fruit,apple,fresh
0141.png,data/fruit/apple/FreshApple/0141.png,fruit,apple,fresh
0155.png,data/fruit/apple/FreshApple/0155.png,fruit,apple,fresh
0633.png,data/fruit/apple/FreshApple/0633.png,fruit,apple,fresh
0380.png,data/fruit/apple/FreshApple/0380.png,fruit,apple,fresh
0394.png,data/fruit/apple/FreshApple/0394.png,fruit,apple,fresh
0419.png,data/fruit/apple/FreshApple/0419.png,fruit,apple,fresh
0343.png,data/fruit/apple/FreshApple/0343.png,fruit,apple,fresh
0425.png,data/fruit/apple/FreshApple/0425.png,fruit,apple,fresh
0431.png,data/fruit/apple/FreshApple/0431.png,fruit,apple,fresh
0357.png,data/fruit/apple/FreshApple/0357.png,fruit,apple,fresh
0430.png,data/fruit/apple/FreshApple/0430.png,fruit,apple,fresh
0356.png,data/fruit/apple/FreshApple/0356.png,fruit,apple,fresh
0342.png,data/fruit/apple/FreshApple/0342.png,fruit,apple,fresh
0424.png,data/fruit/apple/FreshApple/0424.png,fruit,apple,fresh
0418.png,data/fruit/apple/FreshApple/0418.png,fruit,apple,fresh
0395.png,data/fruit/apple/FreshApple/0395.png,fruit,apple,fresh
0381.png,data/fruit/apple/FreshApple/0381.png,fruit,apple,fresh
0154.png,data/fruit/apple/FreshApple/0154.png,fruit,apple,fresh
0632.png,data/fruit/apple/FreshApple/0632.png,fruit,apple,fresh
0626.png,data/fruit/apple/FreshApple/0626.png,fruit,apple,fresh
0140.png,data/fruit/apple/FreshApple/0140.png,fruit,apple,fresh
0168.png,data/fruit/apple/FreshApple/0168.png,fruit,apple,fresh
0197.png,data/fruit/apple/FreshApple/0197.png,fruit,apple,fresh
0829.png,data/fruit/apple/FreshApple/0829.png,fruit,apple,fresh
0183.png,data/fruit/apple/FreshApple/0183.png,fruit,apple,fresh
0815.png,data/fruit/apple/FreshApple/0815.png,fruit,apple,fresh
0801.png,data/fruit/apple/FreshApple/0801.png,fruit,apple,fresh
0020.png,data/fruit/apple/FreshApple/0020.png,fruit,apple,fresh
0746.png,data/fruit/apple/FreshApple/0746.png,fruit,apple,fresh
0752.png,data/fruit/apple/FreshApple/0752.png,fruit,apple,fresh
0034.png,data/fruit/apple/FreshApple/0034.png,fruit,apple,fresh
0008.png,data/fruit/apple/FreshApple/0008.png,fruit,apple,fresh
0785.png,data/fruit/apple/FreshApple/0785.png,fruit,apple,fresh
0949.png,data/fruit/apple/FreshApple/0949.png,fruit,apple,fresh
0791.png,data/fruit/apple/FreshApple/0791.png,fruit,apple,fresh
0961.png,data/fruit/apple/FreshApple/0961.png,fruit,apple,fresh
0975.png,data/fruit/apple/FreshApple/0975.png,fruit,apple,fresh
0544.png,data/fruit/apple/FreshApple/0544.png,fruit,apple,fresh
0222.png,data/fruit/apple/FreshApple/0222.png,fruit,apple,fresh
0236.png,data/fruit/apple/FreshApple/0236.png,fruit,apple,fresh
0550.png,data/fruit/apple/FreshApple/0550.png,fruit,apple,fresh
0578.png,data/fruit/apple/FreshApple/0578.png,fruit,apple,fresh
0587.png,data/fruit/apple/FreshApple/0587.png,fruit,apple,fresh
0593.png,data/fruit/apple/FreshApple/0593.png,fruit,apple,fresh
0585.png,data/fruit/apple/FreshApple/0585.png,fruit,apple,fresh
0591.png,data/fruit/apple/FreshApple/0591.png,fruit,apple,fresh
0208.png,data/fruit/apple/FreshApple/0208.png,fruit,apple,fresh
0220.png,data/fruit/apple/FreshApple/0220.png,fruit,apple,fresh
0546.png,data/fruit/apple/FreshApple/0546.png,fruit,apple,fresh
0552.png,data/fruit/apple/FreshApple/0552.png,fruit,apple,fresh
0234.png,data/fruit/apple/FreshApple/0234.png,fruit,apple,fresh
0963.png,data/fruit/apple/FreshApple/0963.png,fruit,apple,fresh
0977.png,data/fruit/apple/FreshApple/0977.png,fruit,apple,fresh
0787.png,data/fruit/apple/FreshApple/0787.png,fruit,apple,fresh
0793.png,data/fruit/apple/FreshApple/0793.png,fruit,apple,fresh
0778.png,data/fruit/apple/FreshApple/0778.png,fruit,apple,fresh
0744.png,data/fruit/apple/FreshApple/0744.png,fruit,apple,fresh
0022.png,data/fruit/apple/FreshApple/0022.png,fruit,apple,fresh
0036.png,data/fruit/apple/FreshApple/0036.png,fruit,apple,fresh
0988.png,data/fruit/apple/FreshApple/0988.png,fruit,apple,fresh
0750.png,data/fruit/apple/FreshApple/0750.png,fruit,apple,fresh
0817.png,data/fruit/apple/FreshApple/0817.png,fruit,apple,fresh
0803.png,data/fruit/apple/FreshApple/0803.png,fruit,apple,fresh
0195.png,data/fruit/apple/FreshApple/0195.png,fruit,apple,fresh
0181.png,data/fruit/apple/FreshApple/0181.png,fruit,apple,fresh
0618.png,data/fruit/apple/FreshApple/0618.png,fruit,apple,fresh
0630.png,data/fruit/apple/FreshApple/0630.png,fruit,apple,fresh
0156.png,data/fruit/apple/FreshApple/0156.png,fruit,apple,fresh
0142.png,data/fruit/apple/FreshApple/0142.png,fruit,apple,fresh
0624.png,data/fruit/apple/FreshApple/0624.png,fruit,apple,fresh
0397.png,data/fruit/apple/FreshApple/0397.png,fruit,apple,fresh
0383.png,data/fruit/apple/FreshApple/0383.png,fruit,apple,fresh
0368.png,data/fruit/apple/FreshApple/0368.png,fruit,apple,fresh
0354.png,data/fruit/apple/FreshApple/0354.png,fruit,apple,fresh
0432.png,data/fruit/apple/FreshApple/0432.png,fruit,apple,fresh
0426.png,data/fruit/apple/FreshApple/0426.png,fruit,apple,fresh
0340.png,data/fruit/apple/FreshApple/0340.png,fruit,apple,fresh
0427.png,data/fruit/apple/FreshApple/0427.png,fruit,apple,fresh
0341.png,data/fruit/apple/FreshApple/0341.png,fruit,apple,fresh
0355.png,data/fruit/apple/FreshApple/0355.png,fruit,apple,fresh
0433.png,data/fruit/apple/FreshApple/0433.png,fruit,apple,fresh
0369.png,data/fruit/apple/FreshApple/0369.png,fruit,apple,fresh
